,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,Observation Status,Impact Type,Bioclimatic Belt,ISOalpha3,Type,SeriesCode
2,1,Proportion of degraded mountain land,516,NAM,2015,8858.821820326555,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
770,1,Proportion of degraded mountain land,516,NAM,2018,21.31398828124999,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
771,1,Proportion of degraded mountain land,516,NAM,2018,8441.723543398779,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
772,1,Proportion of degraded mountain land,516,NAM,2018,49.9316962890625,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,516,NAM,2018,8512.969227969092,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
773,1,Proportion of degraded mountain land,516,NAM,2018,252.32861181718732,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
774,1,Proportion of degraded mountain land,516,NAM,2018,154752.31448921625,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
775,1,Proportion of degraded mountain land,516,NAM,2018,884.290641565779,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
1,1,Proportion of degraded mountain land,516,NAM,2018,155888.9337425992,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,516,NAM,2018,273.6426000984373,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,516,NAM,2018,163194.03803261503,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,516,NAM,2018,934.2223378548415,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
804,1,Proportion of degraded mountain land,540,NCL,2015,182.04605417187483,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
805,1,Proportion of degraded mountain land,540,NCL,2015,7986.434148062152,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
806,1,Proportion of degraded mountain land,540,NCL,2015,287.92630687500235,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,540,NCL,2015,8456.406509109029,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,540,NCL,2015,182.04605417187483,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,540,NCL,2015,7986.434148062152,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,540,NCL,2015,287.92630687500235,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
777,1,Proportion of degraded mountain land,540,NCL,2018,24.761593710937483,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
778,1,Proportion of degraded mountain land,540,NCL,2018,8426.505254999738,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
779,1,Proportion of degraded mountain land,540,NCL,2018,5.1396603984375,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,540,NCL,2018,8456.406509109112,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,540,NCL,2018,24.761593710937483,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,540,NCL,2018,8426.505254999738,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,540,NCL,2018,5.1396603984375,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
808,1,Proportion of degraded mountain land,562,NER,2015,49.30321827343749,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
809,1,Proportion of degraded mountain land,562,NER,2015,22149.721229778588,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
810,1,Proportion of degraded mountain land,562,NER,2015,60.091019765625,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,562,NER,2015,22259.115467817654,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,562,NER,2015,49.30321827343749,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,562,NER,2015,22149.721229778588,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,562,NER,2015,60.091019765625,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
781,1,Proportion of degraded mountain land,562,NER,2018,21963.747355044245,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
782,1,Proportion of degraded mountain land,562,NER,2018,295.368112773437,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,562,NER,2018,22259.115467817683,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,562,NER,2018,21963.747355044245,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,562,NER,2018,295.368112773437,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
813,1,Proportion of degraded mountain land,566,NGA,2015,1778.1174945185592,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
814,1,Proportion of degraded mountain land,566,NGA,2015,63653.62977597688,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
815,1,Proportion of degraded mountain land,566,NGA,2015,787.1779877417578,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,566,NGA,2015,66218.9252582372,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,566,NGA,2015,1778.1174945185592,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,566,NGA,2015,63653.62977597688,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,566,NGA,2015,787.1779877417578,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
785,1,Proportion of degraded mountain land,566,NGA,2018,145.57190518164828,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
786,1,Proportion of degraded mountain land,566,NGA,2018,65639.21409540126,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
787,1,Proportion of degraded mountain land,566,NGA,2018,434.13925765386057,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,566,NGA,2018,66218.92525823676,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,566,NGA,2018,145.57190518164828,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,566,NGA,2018,65639.21409540126,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,566,NGA,2018,434.13925765386057,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
817,1,Proportion of degraded mountain land,558,NIC,2015,349.3677388712934,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
818,1,Proportion of degraded mountain land,558,NIC,2015,30227.366696962763,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
819,1,Proportion of degraded mountain land,558,NIC,2015,532.7840703676218,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,558,NIC,2015,31109.51850620168,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,558,NIC,2015,349.3677388712934,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,558,NIC,2015,30227.366696962763,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,558,NIC,2015,532.7840703676218,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
789,1,Proportion of degraded mountain land,558,NIC,2018,47.5507993203125,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Remaining mountain area,,Region,XXXX
790,1,Proportion of degraded mountain land,558,NIC,2018,30899.87569517529,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Remaining mountain area,,Region,XXXX
791,1,Proportion of degraded mountain land,558,NIC,2018,162.0920117054539,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,558,NIC,2018,31109.51850620106,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,558,NIC,2018,47.5507993203125,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,558,NIC,2018,30899.87569517529,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,558,NIC,2018,162.0920117054539,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
826,1,Proportion of degraded mountain land,578,NOR,2015,690.5474188935582,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Alpine,,Region,XXXX
827,1,Proportion of degraded mountain land,578,NOR,2015,66145.92784379241,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Alpine,,Region,XXXX
828,1,Proportion of degraded mountain land,578,NOR,2015,1277.9164208753893,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,578,NOR,2015,68114.39168356136,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Alpine,,Region,XXXX
829,1,Proportion of degraded mountain land,578,NOR,2015,2608.041073686775,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Montane,,Region,XXXX
830,1,Proportion of degraded mountain land,578,NOR,2015,94089.65492861797,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Montane,,Region,XXXX
831,1,Proportion of degraded mountain land,578,NOR,2015,981.5338139781246,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,578,NOR,2015,97679.22981628287,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Montane,,Region,XXXX
823,1,Proportion of degraded mountain land,578,NOR,2015,118.49681254687506,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Nival,,Region,XXXX
824,1,Proportion of degraded mountain land,578,NOR,2015,24098.42801688461,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Nival,,Region,XXXX
825,1,Proportion of degraded mountain land,578,NOR,2015,256.1403709243259,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,578,NOR,2015,24473.065200355813,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,578,NOR,2015,3417.085305127208,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,578,NOR,2015,184334.01078929496,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Total,,Region,XXXX
2,1,Proportion of degraded mountain land,578,NOR,2015,2515.5906057778398,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Total,,Region,XXXX
798,1,Proportion of degraded mountain land,578,NOR,2018,112.28304391855849,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Degradation,Alpine,,Region,XXXX
799,1,Proportion of degraded mountain land,578,NOR,2018,67721.50637112846,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Stable,Alpine,,Region,XXXX
800,1,Proportion of degraded mountain land,578,NOR,2018,280.60226851448385,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,Improving,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,578,NOR,2018,68114.39168356151,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,KM2_PA,G,A,All,Alpine,,Region,XXXX
